        Time                X1                X2                DX        Collision
   10.000000   -8.68960393e-17    2.50000000e+01                 3 [ -8.68960393e-17-4.32855699e-160.00000000e+00 ]                 01
   20.000000   -4.05828779e-16    2.50000000e+01                 3 [ -4.05828779e-16-1.68875656e-150.00000000e+00 ]                 01
   30.000000    3.11697976e-16    2.50000000e+01                 3 [ 3.11697976e-162.77405385e-160.00000000e+00 ]                 01
   40.000000   -7.40161843e-16    2.50000000e+01                 3 [ -7.40161843e-16-9.04348135e-160.00000000e+00 ]                 01
   50.000000    8.29274473e-16    2.50000000e+01                 3 [ 8.29274473e-161.98885623e-150.00000000e+00 ]                 01
   60.000000    9.98884828e-16    2.50000000e+01                 3 [ 9.98884828e-161.19822738e-160.00000000e+00 ]                 01
   70.000000    3.65386510e-16    2.50000000e+01                 3 [ 3.65386510e-16-1.19276206e-150.00000000e+00 ]                 01
   80.000000    2.23856208e-15    2.50000000e+01                 3 [ 2.23856208e-153.25464535e-160.00000000e+00 ]                 01
   90.000000    1.06342145e-15    2.50000000e+01                 3 [ 1.06342145e-15-3.95963558e-160.00000000e+00 ]                 01
  100.000000    4.23397434e-16    2.50000000e+01                 3 [ 4.23397434e-167.40191389e-160.00000000e+00 ]                 01
  110.000000    1.53558737e-15    2.50000000e+01                 3 [ 1.53558737e-152.43892879e-160.00000000e+00 ]                 01
  120.000000   -1.06913530e-15    2.50000000e+01                 3 [ -1.06913530e-151.34341859e-160.00000000e+00 ]                 01
  130.000000    2.62623782e-15    2.50000000e+01                 3 [ 2.62623782e-151.72118906e-150.00000000e+00 ]                 01
  140.000000   -2.39583820e-17    2.50000000e+01                 3 [ -2.39583820e-17-9.56940429e-160.00000000e+00 ]                 01
  150.000000   -7.93830653e-16    2.50000000e+01                 3 [ -7.93830653e-161.49325200e-160.00000000e+00 ]                 01
  160.000000   -5.89635271e-16    2.50000000e+01                 3 [ -5.89635271e-16-1.36902193e-150.00000000e+00 ]                 01
  170.000000   -1.66652403e-16    2.50000000e+01                 3 [ -1.66652403e-161.24382605e-160.00000000e+00 ]                 01
  180.000000    1.12069215e-15    2.50000000e+01                 3 [ 1.12069215e-151.09828611e-150.00000000e+00 ]                 01
  190.000000    8.17029781e-15    2.50000000e+01                 3 [ 8.17029781e-15-3.58492408e-160.00000000e+00 ]                 01
  200.000000    5.36734400e-11    2.50000000e+01                 3 [ 5.36734400e-116.67588210e-160.00000000e+00 ]                 01
  210.000000    3.95441188e-08    2.50000000e+01                 3 [ 3.95441188e-08-1.48055694e-150.00000000e+00 ]                 01
  220.000000    9.70192874e-06    2.50000000e+01                 3 [ 9.70192874e-06-1.35925267e-160.00000000e+00 ]                 01
  230.000000    5.88980836e-04    2.50000027e+01                 3 [ 5.88980836e-04-2.97050778e-150.00000000e+00 ]                 01
  240.000000    9.96467210e-03    2.50000820e+01                 3 [ 9.96467210e-035.86266655e-160.00000000e+00 ]                 01
  250.000000    5.75420662e-02    2.50009591e+01                 3 [ 5.75420662e-022.10965414e-160.00000000e+00 ]                 01
  260.000000    1.58312905e-01    2.50054345e+01                 3 [ 1.58312905e-01-1.61504111e-150.00000000e+00 ]                 01
  270.000000    2.79113600e-01    2.50188959e+01                 3 [ 2.79113600e-011.18031197e-120.00000000e+00 ]                 01
  280.000000    3.73131323e-01    2.50476112e+01                 3 [ 3.73131323e-011.83362494e-110.00000000e+00 ]                 01
  290.000000    3.82898761e-01    2.50962228e+01                 3 [ 3.82898761e-011.54519378e-110.00000000e+00 ]                 01
  300.000000    2.23926765e-01    2.51643813e+01                 3 [ 2.23926765e-016.67596274e-120.00000000e+00 ]                 01
  310.000000   -1.61828577e-02    2.52435132e+01                 3 [ -1.61828577e-02-1.90439203e-110.00000000e+00 ]                 01
  320.000000   -1.80994953e-01    2.53215115e+01                 3 [ -1.80994953e-01-4.54002209e-110.00000000e+00 ]                 01
  330.000000   -2.28208025e-01    2.53900076e+01                 3 [ -2.28208025e-01-6.52886017e-110.00000000e+00 ]                 01
  340.000000   -1.22658034e-01    2.54470188e+01                 3 [ -1.22658034e-01-6.44155226e-110.00000000e+00 ]                 01
  350.000000    7.47281782e-02    2.54985472e+01                 3 [ 7.47281782e-02-6.12644295e-110.00000000e+00 ]                 01
  360.000000    1.18898427e-01    2.55537019e+01                 3 [ 1.18898427e-01-7.19605670e-110.00000000e+00 ]                 01
  370.000000    6.64372183e-02    2.56148062e+01                 3 [ 6.64372183e-02-4.69879183e-110.00000000e+00 ]                 01
  380.000000   -2.93790133e-02    2.56790298e+01                 3 [ -2.93790133e-02-1.28582715e-110.00000000e+00 ]                 01
  390.000000   -1.45662130e-01    2.57412073e+01                 3 [ -1.45662130e-012.60260694e-110.00000000e+00 ]                 01
  400.000000   -2.32301870e-01    2.57953429e+01                 3 [ -2.32301870e-016.25703614e-110.00000000e+00 ]                 01
  410.000000   -2.43434257e-01    2.58371815e+01                 3 [ -2.43434257e-016.27228251e-110.00000000e+00 ]                 01
  420.000000   -1.97056176e-01    2.58662862e+01                 3 [ -1.97056176e-014.32134484e-120.00000000e+00 ]                 01
  430.000000   -1.61912123e-01    2.58848658e+01                 3 [ -1.61912123e-01-8.75695456e-120.00000000e+00 ]                 01
  440.000000   -1.48896273e-01    2.58947034e+01                 3 [ -1.48896273e-012.77282752e-110.00000000e+00 ]                 01
  450.000000   -1.38004164e-01    2.58965544e+01                 3 [ -1.38004164e-01-3.53486374e-110.00000000e+00 ]                 01
  460.000000   -1.16393569e-01    2.58910798e+01                 3 [ -1.16393569e-01-3.94327106e-110.00000000e+00 ]                 01
  470.000000   -7.29166959e-02    2.58795513e+01                 3 [ -7.29166959e-02-1.58625038e-110.00000000e+00 ]                 01
  480.000000   -1.10967537e-02    2.58643806e+01                 3 [ -1.10967537e-021.90458269e-110.00000000e+00 ]                 01
  490.000000    4.38074700e-02    2.58487628e+01                 3 [ 4.38074700e-021.59062517e-110.00000000e+00 ]                 01
  500.000000    9.18174700e-02    2.58356350e+01                 3 [ 9.18174700e-021.26864526e-110.00000000e+00 ]                 01
  510.000000    1.22396843e-01    2.58275039e+01                 3 [ 1.22396843e-014.20322773e-120.00000000e+00 ]                 01
  520.000000    1.07944789e-01    2.58257604e+01                 3 [ 1.07944789e-01-1.15415948e-110.00000000e+00 ]                 01
  530.000000    6.54655918e-02    2.58295816e+01                 3 [ 6.54655918e-02-1.18778959e-110.00000000e+00 ]                 01
  540.000000    3.29907827e-02    2.58368541e+01                 3 [ 3.29907827e-02-3.46411025e-110.00000000e+00 ]                 01
  550.000000    1.01856722e-02    2.58458614e+01                 3 [ 1.01856722e-02-4.17816281e-110.00000000e+00 ]                 01
  560.000000   -1.43794822e-02    2.58553250e+01                 3 [ -1.43794822e-02-3.21003810e-110.00000000e+00 ]                 01
  570.000000   -3.29112392e-02    2.58639702e+01                 3 [ -3.29112392e-02-1.94520668e-110.00000000e+00 ]                 01
  580.000000   -3.37432029e-02    2.58708995e+01                 3 [ -3.37432029e-022.02377286e-110.00000000e+00 ]                 01
  590.000000   -1.89236322e-02    2.58761117e+01                 3 [ -1.89236322e-025.68777832e-110.00000000e+00 ]                 01
  600.000000    6.15870286e-03    2.58804176e+01                 3 [ 6.15870286e-037.68940339e-110.00000000e+00 ]                 01
  610.000000    3.63568754e-02    2.58851732e+01                 3 [ 3.63568754e-026.03476507e-110.00000000e+00 ]                 01
  620.000000    5.58224154e-02    2.58919178e+01                 3 [ 5.58224154e-021.44205074e-110.00000000e+00 ]                 01
  630.000000    5.30276055e-02    2.59015844e+01                 3 [ 5.30276055e-02-3.05980270e-110.00000000e+00 ]                 01
  640.000000    3.84359607e-02    2.59140122e+01                 3 [ 3.84359607e-02-3.71268048e-110.00000000e+00 ]                 01
  650.000000    3.40223756e-02    2.59285280e+01                 3 [ 3.40223756e-02-8.13428442e-120.00000000e+00 ]                 01
  660.000000    3.74406615e-02    2.59449203e+01                 3 [ 3.74406615e-029.09463729e-120.00000000e+00 ]                 01
  670.000000    2.29551754e-02    2.59632307e+01                 3 [ 2.29551754e-021.84694647e-110.00000000e+00 ]                 01
  680.000000   -1.12209713e-02    2.59825827e+01                 3 [ -1.12209713e-023.22140907e-120.00000000e+00 ]                 01
  690.000000   -2.30350830e-02    2.60013631e+01                 3 [ -2.30350830e-02-3.42147148e-110.00000000e+00 ]                 01
  700.000000   -5.24283310e-03    2.60190656e+01                 3 [ -5.24283310e-03-2.13478403e-110.00000000e+00 ]                 01
  710.000000    1.48664493e-03    2.60364892e+01                 3 [ 1.48664493e-03-3.14141854e-110.00000000e+00 ]                 01
  720.000000   -3.72921168e-02    2.60537086e+01                 3 [ -3.72921168e-02-2.36864597e-110.00000000e+00 ]                 01
  730.000000   -7.62889490e-02    2.60687597e+01                 3 [ -7.62889490e-02-8.90015737e-120.00000000e+00 ]                 01
  740.000000   -4.97791493e-02    2.60800096e+01                 3 [ -4.97791493e-02-3.23784624e-110.00000000e+00 ]                 01
  750.000000    1.48229199e-02    2.60889265e+01                 3 [ 1.48229199e-02-5.23461970e-110.00000000e+00 ]                 01
  760.000000    5.03685436e-02    2.60986757e+01                 3 [ 5.03685436e-02-6.57231912e-120.00000000e+00 ]                 01
  770.000000    2.50819115e-02    2.61108581e+01                 3 [ 2.50819115e-023.12068493e-110.00000000e+00 ]                 01
  780.000000   -3.13270820e-02    2.61240945e+01                 3 [ -3.13270820e-023.39147226e-110.00000000e+00 ]                 01
  790.000000   -5.84469845e-02    2.61356482e+01                 3 [ -5.84469845e-024.51990256e-110.00000000e+00 ]                 01
  800.000000   -4.13075628e-02    2.61442650e+01                 3 [ -4.13075628e-024.10345235e-110.00000000e+00 ]                 01
  810.000000   -1.75031820e-02    2.61507685e+01                 3 [ -1.75031820e-022.36547963e-110.00000000e+00 ]                 01
  820.000000   -2.36326036e-02    2.61562128e+01                 3 [ -2.36326036e-024.07494257e-110.00000000e+00 ]                 01
  830.000000   -4.81805714e-02    2.61602314e+01                 3 [ -4.81805714e-025.50284502e-110.00000000e+00 ]                 01
  840.000000   -4.60201561e-02    2.61617451e+01                 3 [ -4.60201561e-023.69753890e-110.00000000e+00 ]                 01
  850.000000   -1.35984285e-03    2.61610694e+01                 3 [ -1.35984285e-033.68930119e-110.00000000e+00 ]                 01
  860.000000    5.33440878e-02    2.61605463e+01                 3 [ 5.33440878e-024.17181901e-110.00000000e+00 ]                 01
  870.000000    6.61284245e-02    2.61628090e+01                 3 [ 6.61284245e-021.65679732e-110.00000000e+00 ]                 01
  880.000000    2.04463465e-02    2.61682868e+01                 3 [ 2.04463465e-02-2.28194206e-110.00000000e+00 ]                 01
  890.000000   -4.33013271e-02    2.61745835e+01                 3 [ -4.33013271e-02-5.78331497e-110.00000000e+00 ]                 01
  900.000000   -6.79808291e-02    2.61785884e+01                 3 [ -6.79808291e-02-5.03766125e-110.00000000e+00 ]                 01
  910.000000   -3.70163190e-02    2.61792232e+01                 3 [ -3.70163190e-02-6.87295311e-110.00000000e+00 ]                 01
  920.000000    1.20726328e-02    2.61780951e+01                 3 [ 1.20726328e-02-4.48823189e-110.00000000e+00 ]                 01
  930.000000    3.81724069e-02    2.61776267e+01                 3 [ 3.81724069e-02-5.07979571e-110.00000000e+00 ]                 01
  940.000000    4.10922562e-02    2.61791326e+01                 3 [ 4.10922562e-02-3.82017169e-110.00000000e+00 ]                 01
  950.000000    6.11595450e-02    2.61829553e+01                 3 [ 6.11595450e-02-7.77087226e-110.00000000e+00 ]                 01
  960.000000    1.20126159e-01    2.61903903e+01                 3 [ 1.20126159e-01-8.49718337e-110.00000000e+00 ]                 01
  970.000000    1.79507064e-01    2.62044952e+01                 3 [ 1.79507064e-01-4.41538918e-110.00000000e+00 ]                 01
  980.000000    1.83685579e-01    2.62280944e+01                 3 [ 1.83685579e-011.39416794e-100.00000000e+00 ]                 01
  990.000000    1.23787654e-01    2.62611655e+01                 3 [ 1.23787654e-011.33829060e-100.00000000e+00 ]                 01
 1000.000000    4.19650445e-02    2.63005453e+01                 3 [ 4.19650445e-029.62463756e-120.00000000e+00 ]                 01
 1010.000000   -6.51677105e-03    2.63421351e+01                 3 [ -6.51677105e-03-1.37377228e-100.00000000e+00 ]                 01
 1020.000000   -1.40114389e-02    2.63834935e+01                 3 [ -1.40114389e-02-1.72763513e-100.00000000e+00 ]                 01
 1030.000000   -1.60327262e-02    2.64241265e+01                 3 [ -1.60327262e-02-9.15584754e-110.00000000e+00 ]                 01
 1040.000000   -2.63108289e-02    2.64638599e+01                 3 [ -2.63108289e-022.93561199e-110.00000000e+00 ]                 01
 1050.000000   -4.03232750e-02    2.65021114e+01                 3 [ -4.03232750e-025.23318762e-110.00000000e+00 ]                 01
 1060.000000   -4.02657179e-02    2.65382321e+01                 3 [ -4.02657179e-027.02629387e-120.00000000e+00 ]                 01
 1070.000000   -2.19702423e-02    2.65723107e+01                 3 [ -2.19702423e-022.50484631e-110.00000000e+00 ]                 01
 1080.000000   -9.80262055e-04    2.66052816e+01                 3 [ -9.80262055e-04-1.94578388e-110.00000000e+00 ]                 01
 1090.000000    1.37133232e-02    2.66382255e+01                 3 [ 1.37133232e-024.92807079e-110.00000000e+00 ]                 01
 1100.000000    1.33731880e-02    2.66718548e+01                 3 [ 1.33731880e-021.29800515e-100.00000000e+00 ]                 01
 1110.000000   -4.45095706e-03    2.67060839e+01                 3 [ -4.45095706e-032.60331109e-100.00000000e+00 ]                 01
 1120.000000   -2.81750737e-02    2.67399739e+01                 3 [ -2.81750737e-02-2.68544700e-120.00000000e+00 ]                 01
 1130.000000   -4.55516439e-02    2.67723082e+01                 3 [ -4.55516439e-021.29818566e-100.00000000e+00 ]                 01
 1140.000000   -4.46219853e-02    2.68022477e+01                 3 [ -4.46219853e-022.58010934e-110.00000000e+00 ]                 01
 1150.000000   -1.59766448e-02    2.68299746e+01                 3 [ -1.59766448e-021.11220727e-100.00000000e+00 ]                 01
 1160.000000    2.23199928e-02    2.68570075e+01                 3 [ 2.23199928e-021.09547099e-100.00000000e+00 ]                 01
 1170.000000    4.19028770e-02    2.68852457e+01                 3 [ 4.19028770e-02-2.52080866e-100.00000000e+00 ]                 01
 1180.000000    3.15021950e-02    2.69156223e+01                 3 [ 3.15021950e-02-1.05633994e-100.00000000e+00 ]                 01
 1190.000000   -1.34145061e-02    2.69474394e+01                 3 [ -1.34145061e-027.50488606e-110.00000000e+00 ]                 01
 1200.000000   -6.45259972e-02    2.69783333e+01                 3 [ -6.45259972e-02-5.65109485e-110.00000000e+00 ]                 01
 1210.000000   -7.52824298e-02    2.70058406e+01                 3 [ -7.52824298e-02-2.90235387e-110.00000000e+00 ]                 01
 1220.000000   -3.68950689e-02    2.70295783e+01                 3 [ -3.68950689e-025.27732537e-110.00000000e+00 ]                 01
 1230.000000    2.01297872e-02    2.70515817e+01                 3 [ 2.01297872e-022.25546695e-110.00000000e+00 ]                 01
 1240.000000    5.86285200e-02    2.70747410e+01                 3 [ 5.86285200e-02-3.79565622e-110.00000000e+00 ]                 01
 1250.000000    6.01914111e-02    2.71009483e+01                 3 [ 6.01914111e-027.39825155e-110.00000000e+00 ]                 01
 1260.000000    2.73908967e-02    2.71301729e+01                 3 [ 2.73908967e-02-4.31107661e-110.00000000e+00 ]                 01
 1270.000000   -1.63516354e-02    2.71606938e+01                 3 [ -1.63516354e-02-2.39830817e-100.00000000e+00 ]                 01
 1280.000000   -4.84524089e-02    2.71902664e+01                 3 [ -4.84524089e-02-2.30147892e-100.00000000e+00 ]                 01
 1290.000000   -5.75479541e-02    2.72172767e+01                 3 [ -5.75479541e-021.70483432e-110.00000000e+00 ]                 01
 1300.000000   -4.80137581e-02    2.72412862e+01                 3 [ -4.80137581e-023.19518513e-100.00000000e+00 ]                 01
 1310.000000   -3.20870732e-02    2.72627877e+01                 3 [ -3.20870732e-027.92338966e-120.00000000e+00 ]                 01
 1320.000000   -1.66348129e-02    2.72826143e+01                 3 [ -1.66348129e-029.58523871e-110.00000000e+00 ]                 01
 1330.000000   -3.07567960e-03    2.73015869e+01                 3 [ -3.07567960e-035.04720684e-110.00000000e+00 ]                 01
 1340.000000    5.26237639e-03    2.73204099e+01                 3 [ 5.26237639e-031.05075435e-100.00000000e+00 ]                 01
 1350.000000    3.17748549e-03    2.73394753e+01                 3 [ 3.17748549e-034.48226621e-110.00000000e+00 ]                 01
 1360.000000   -7.95122929e-03    2.73586484e+01                 3 [ -7.95122929e-03-1.01298488e-120.00000000e+00 ]                 01
 1370.000000   -2.69721256e-02    2.73773081e+01                 3 [ -2.69721256e-02-7.06746426e-110.00000000e+00 ]                 01
 1380.000000   -4.96338513e-02    2.73944318e+01                 3 [ -4.96338513e-02-7.30957885e-110.00000000e+00 ]                 01
 1390.000000   -6.81996656e-02    2.74088375e+01                 3 [ -6.81996656e-02-9.96850312e-120.00000000e+00 ]                 01
 1400.000000   -7.71908429e-02    2.74195775e+01                 3 [ -7.71908429e-026.69057589e-110.00000000e+00 ]                 01
 1410.000000   -7.69462735e-02    2.74261960e+01                 3 [ -7.69462735e-029.19652006e-110.00000000e+00 ]                 01
 1420.000000   -6.65235986e-02    2.74287389e+01                 3 [ -6.65235986e-026.36995438e-110.00000000e+00 ]                 01
 1430.000000   -4.83637240e-02    2.74277969e+01                 3 [ -4.83637240e-02-4.43713553e-110.00000000e+00 ]                 01
 1440.000000   -3.76748979e-02    2.74242647e+01                 3 [ -3.76748979e-02-8.27500105e-110.00000000e+00 ]                 01
 1450.000000   -3.36466346e-02    2.74186950e+01                 3 [ -3.36466346e-02-1.80955600e-110.00000000e+00 ]                 01
 1460.000000   -2.58711432e-02    2.74113548e+01                 3 [ -2.58711432e-02-1.96086791e-110.00000000e+00 ]                 01
 1470.000000   -1.39164344e-02    2.74026754e+01                 3 [ -1.39164344e-02-1.92160843e-110.00000000e+00 ]                 01
 1480.000000   -7.41750751e-06    2.73932991e+01                 3 [ -7.41750751e-06-1.34400340e-100.00000000e+00 ]                 01
 1490.000000    1.30827362e-02    2.73839635e+01                 3 [ 1.30827362e-02-1.19367159e-100.00000000e+00 ]                 01
 1500.000000    2.11687380e-02    2.73753443e+01                 3 [ 2.11687380e-02-1.09696287e-100.00000000e+00 ]                 01
 1510.000000    2.23256564e-02    2.73678426e+01                 3 [ 2.23256564e-02-1.25718100e-100.00000000e+00 ]                 01
 1520.000000    2.40358634e-02    2.73615471e+01                 3 [ 2.40358634e-02-7.25849379e-110.00000000e+00 ]                 01
 1530.000000    3.23663296e-02    2.73565924e+01                 3 [ 3.23663296e-02-3.76674583e-110.00000000e+00 ]                 01
 1540.000000    4.52678952e-02    2.73534330e+01                 3 [ 4.52678952e-02-2.81673633e-110.00000000e+00 ]                 01
 1550.000000    5.86255956e-02    2.73527518e+01                 3 [ 5.86255956e-028.16044143e-120.00000000e+00 ]                 01
 1560.000000    6.77913651e-02    2.73552368e+01                 3 [ 6.77913651e-021.44288060e-110.00000000e+00 ]                 01
 1570.000000    7.17386245e-02    2.73613593e+01                 3 [ 7.17386245e-023.89057045e-110.00000000e+00 ]                 01
 1580.000000    7.18947249e-02    2.73713263e+01                 3 [ 7.18947249e-021.60580949e-100.00000000e+00 ]                 01
 1590.000000    6.43468805e-02    2.73851095e+01                 3 [ 6.43468805e-021.97877954e-100.00000000e+00 ]                 01
 1600.000000    4.67446205e-02    2.74022597e+01                 3 [ 4.67446205e-029.35222528e-110.00000000e+00 ]                 01
 1610.000000    2.69846026e-02    2.74218510e+01                 3 [ 2.69846026e-02-6.03489899e-130.00000000e+00 ]                 01
 1620.000000    1.11556187e-02    2.74428542e+01                 3 [ 1.11556187e-02-1.27901161e-110.00000000e+00 ]                 01
 1630.000000   -9.95119297e-04    2.74644252e+01                 3 [ -9.95119297e-042.86844296e-110.00000000e+00 ]                 01
 1640.000000   -6.85486394e-03    2.74859412e+01                 3 [ -6.85486394e-032.28159021e-110.00000000e+00 ]                 01
 1650.000000   -6.23172656e-03    2.75070975e+01                 3 [ -6.23172656e-03-1.36245666e-110.00000000e+00 ]                 01
 1660.000000    6.82541568e-05    2.75279591e+01                 3 [ 6.82541568e-05-6.88462146e-110.00000000e+00 ]                 01
 1670.000000    6.75369572e-03    2.75488476e+01                 3 [ 6.75369572e-035.28452947e-110.00000000e+00 ]                 01
 1680.000000    1.40540027e-02    2.75701237e+01                 3 [ 1.40540027e-023.72464177e-110.00000000e+00 ]                 01
 1690.000000    2.55906585e-02    2.75922069e+01                 3 [ 2.55906585e-02-7.81136046e-110.00000000e+00 ]                 01
 1700.000000    4.14560255e-02    2.76157312e+01                 3 [ 4.14560255e-02-6.33223953e-110.00000000e+00 ]                 01
 1710.000000    5.80558144e-02    2.76415428e+01                 3 [ 5.80558144e-02-2.35448645e-110.00000000e+00 ]                 01
 1720.000000    7.03608825e-02    2.76705043e+01                 3 [ 7.03608825e-02-1.15506118e-110.00000000e+00 ]                 01
 1730.000000    7.62958071e-02    2.77032436e+01                 3 [ 7.62958071e-02-4.34943329e-110.00000000e+00 ]                 01
 1740.000000    7.82217247e-02    2.77400733e+01                 3 [ 7.82217247e-02-1.94454881e-100.00000000e+00 ]                 01
 1750.000000    8.12363637e-02    2.77811163e+01                 3 [ 8.12363637e-022.38734861e-100.00000000e+00 ]                 01
 1760.000000    8.88475868e-02    2.78265659e+01                 3 [ 8.88475868e-021.48171244e-100.00000000e+00 ]                 01
 1770.000000    9.51776244e-02    2.78768074e+01                 3 [ 9.51776244e-02-1.27320209e-100.00000000e+00 ]                 01
 1780.000000    9.35938099e-02    2.79321382e+01                 3 [ 9.35938099e-021.28320408e-100.00000000e+00 ]                 01
 1790.000000    7.89065317e-02    2.79924201e+01                 3 [ 7.89065317e-02-3.52310862e-110.00000000e+00 ]                 01
 1800.000000    4.91571897e-02    2.80568069e+01                 3 [ 4.91571897e-02-4.23182082e-110.00000000e+00 ]                 01
 1810.000000    9.81729645e-03    2.81236721e+01                 3 [ 9.81729645e-03-1.35842111e-110.00000000e+00 ]                 01
 1820.000000   -2.54550331e-02    2.81909478e+01                 3 [ -2.54550331e-023.59370530e-110.00000000e+00 ]                 01
 1830.000000   -4.93854772e-02    2.82568198e+01                 3 [ -4.93854772e-024.84615930e-110.00000000e+00 ]                 01
 1840.000000   -7.21865217e-02    2.83199670e+01                 3 [ -7.21865217e-022.08373513e-100.00000000e+00 ]                 01
 1850.000000   -1.01836130e-01    2.83791102e+01                 3 [ -1.01836130e-011.60579047e-100.00000000e+00 ]                 01
 1860.000000   -1.36197563e-01    2.84326615e+01                 3 [ -1.36197563e-011.50512323e-110.00000000e+00 ]                 01
 1870.000000   -1.69420057e-01    2.84787827e+01                 3 [ -1.69420057e-01-6.14184436e-110.00000000e+00 ]                 01
 1880.000000   -1.79838820e-01    2.85158420e+01                 3 [ -1.79838820e-01-6.70684596e-110.00000000e+00 ]                 01
 1890.000000   -1.60136297e-01    2.85434031e+01                 3 [ -1.60136297e-01-9.21346047e-110.00000000e+00 ]                 01
 1900.000000   -1.22539793e-01    2.85625369e+01                 3 [ -1.22539793e-01-1.59703305e-100.00000000e+00 ]                 01
 1910.000000   -8.21684023e-02    2.85752225e+01                 3 [ -8.21684023e-02-1.85678980e-100.00000000e+00 ]                 01
 1920.000000   -4.80307480e-02    2.85835778e+01                 3 [ -4.80307480e-02-2.04397717e-110.00000000e+00 ]                 01
 1930.000000   -2.16291882e-02    2.85894135e+01                 3 [ -2.16291882e-021.72034715e-110.00000000e+00 ]                 01
 1940.000000   -5.21287828e-03    2.85941089e+01                 3 [ -5.21287828e-034.51538836e-110.00000000e+00 ]                 01
 1950.000000    9.71524392e-04    2.85985117e+01                 3 [ 9.71524392e-04-5.35691011e-110.00000000e+00 ]                 01
 1960.000000    1.32831612e-03    2.86029468e+01                 3 [ 1.32831612e-03-5.56334465e-110.00000000e+00 ]                 01
 1970.000000    5.15036997e-03    2.86074752e+01                 3 [ 5.15036997e-03-4.19218899e-110.00000000e+00 ]                 01
 1980.000000    1.46728008e-02    2.86123327e+01                 3 [ 1.46728008e-02-1.58259878e-100.00000000e+00 ]                 01
 1990.000000    2.20442818e-02    2.86179971e+01                 3 [ 2.20442818e-02-4.28172863e-110.00000000e+00 ]                 01
 2000.000000    2.32723338e-02    2.86248301e+01                 3 [ 2.32723338e-023.02405013e-100.00000000e+00 ]                 01
 2010.000000    2.12750828e-02    2.86328990e+01                 3 [ 2.12750828e-022.84757475e-100.00000000e+00 ]                 01
 2020.000000    1.69844737e-02    2.86420925e+01                 3 [ 1.69844737e-02-2.46854815e-100.00000000e+00 ]                 01
 2030.000000    1.02269608e-02    2.86521663e+01                 3 [ 1.02269608e-023.57740414e-100.00000000e+00 ]                 01
 2040.000000    6.26811917e-03    2.86627849e+01                 3 [ 6.26811917e-033.71539786e-100.00000000e+00 ]                 01
 2050.000000    5.96239925e-03    2.86737512e+01                 3 [ 5.96239925e-03-9.29325550e-120.00000000e+00 ]                 01
 2060.000000    5.41784583e-03    2.86850362e+01                 3 [ 5.41784583e-03-1.67665430e-100.00000000e+00 ]                 01
 2070.000000    5.88420626e-04    2.86965820e+01                 3 [ 5.88420626e-04-2.45369018e-110.00000000e+00 ]                 01
 2080.000000   -6.18960368e-03    2.87081287e+01                 3 [ -6.18960368e-037.72618113e-110.00000000e+00 ]                 01
 2090.000000   -9.32710530e-03    2.87193454e+01                 3 [ -9.32710530e-033.57008037e-110.00000000e+00 ]                 01
 2100.000000   -1.11982998e-02    2.87300595e+01                 3 [ -1.11982998e-021.73965799e-110.00000000e+00 ]                 01
 2110.000000   -1.35336301e-02    2.87401599e+01                 3 [ -1.35336301e-02-7.07086732e-110.00000000e+00 ]                 01
 2120.000000   -1.16487125e-02    2.87495515e+01                 3 [ -1.16487125e-02-7.21467679e-110.00000000e+00 ]                 01
 2130.000000   -2.49330897e-03    2.87583695e+01                 3 [ -2.49330897e-031.24282275e-100.00000000e+00 ]                 01
 2140.000000    1.14785053e-02    2.87671161e+01                 3 [ 1.14785053e-029.87244984e-110.00000000e+00 ]                 01
 2150.000000    2.42300669e-02    2.87765166e+01                 3 [ 2.42300669e-02-1.24622109e-100.00000000e+00 ]                 01
 2160.000000    3.35173203e-02    2.87872409e+01                 3 [ 3.35173203e-02-1.92989915e-100.00000000e+00 ]                 01
 2170.000000    3.60023200e-02    2.87997534e+01                 3 [ 3.60023200e-02-9.16058628e-110.00000000e+00 ]                 01
 2180.000000    3.33656221e-02    2.88141749e+01                 3 [ 3.33656221e-02-2.16064832e-100.00000000e+00 ]                 01
 2190.000000    2.96893173e-02    2.88303764e+01                 3 [ 2.96893173e-02-1.14580115e-100.00000000e+00 ]                 01
 2200.000000    2.42949690e-02    2.88481493e+01                 3 [ 2.42949690e-023.02123026e-110.00000000e+00 ]                 01
 2210.000000    1.86476867e-02    2.88672079e+01                 3 [ 1.86476867e-028.44301837e-120.00000000e+00 ]                 01
 2220.000000    1.35487226e-02    2.88872558e+01                 3 [ 1.35487226e-02-4.39401715e-110.00000000e+00 ]                 01
 2230.000000    7.12169815e-03    2.89080093e+01                 3 [ 7.12169815e-033.07633023e-110.00000000e+00 ]                 01
 2240.000000   -1.67569591e-03    2.89291095e+01                 3 [ -1.67569591e-038.34252141e-110.00000000e+00 ]                 01
 2250.000000   -1.04973441e-02    2.89500905e+01                 3 [ -1.04973441e-02-3.79148492e-110.00000000e+00 ]                 01
 2260.000000   -1.64708166e-02    2.89704964e+01                 3 [ -1.64708166e-02-1.08876594e-100.00000000e+00 ]                 01
 2270.000000   -1.86348705e-02    2.89900205e+01                 3 [ -1.86348705e-023.08809159e-110.00000000e+00 ]                 01
 2280.000000   -1.77782349e-02    2.90085536e+01                 3 [ -1.77782349e-029.01771601e-110.00000000e+00 ]                 01
